SKU,Product name,Description & Features,Selling Price,Brand,Category
TIDLI20558,Compact Brushless Cordless Impact Drill,"Brushless motor
Voltage: 20V
No-load speed: 0-500/0-2000rpm
Max impact rate: 30000bpm
Max torque: 55Nm
Metal chuck
Chuck capacity: 13mm
Torque settings: 22+1+1
Mechanical 2-speed gear
Spindle lock function
Integrated LED work light
LED battery power indicator
Include:
2 Pcs 2.0Ah battery pack(TFBLI20011)
1 Pcs charger(TFCLI2001)
Charge volts: 220-240V~50/60Hz
47 Pcs accessories
3 Pcs masonry drill bits
Packed by carrying case",21700,TOTAL,Power Tools
TIDLI206681,Compact Brushless Cordless Impact Drill,"Brushless motor
Voltage: 20V
No-load speed: 0-500/0-2000rpm
Max impact rate: 30000bpm
Max torque: 66Nm
Metal chuck
Chuck capacity: 13mm
Torque settings: 22+1+1
Mechanical 2-speed gear
Spindle lock function
Integrated LED work light
Include:
1 Pcs Cr-V 65mm bit
3 Pcs masonry drill bits
Charger sold separately
Packed by color box",12700,TOTAL,Power Tools
TIDLI20668,Compact Brushless Cordless Impact Drill,"Brushless motor
Voltage: 20V
No-load speed: 0-500/0-2000rpm
Max impact rate: 30000bpm
Max torque: 66Nm
Metal chuck
Chuck capacity: 13mm
Torque settings: 22+1+1
Mechanical 2-speed gear
Spindle lock function
Integrated LED work light
LED battery power indicator
Include:
2 Pcs 2.0Ah battery pack(TFBLI20011)
1 Pcs charger(TFCLI2001)
Charge volts: 220-240V~50/60Hz
47 Pcs accessories
3 Pcs masonry drill bits
Packed by carrying case",24900,TOTAL,Power Tools
TIDLI20768,Compact Brushless Cordless Impact Drill,"Brushless motor
Voltage: 20V
No-load speed: 0-500/0-2000rpm
Max impact rate: 30000bpm
Max torque: 76Nm
Metal chuck
Chuck capacity: 13mm
Torque settings: 22+1+1
Mechanical 2-speed gear
Spindle lock function
Integrated LED work light
LED battery power indicator
Include:
2 Pcs 2.0Ah battery pack(TFBLI20011)
1 Pcs charger(TFCLI2001)
Charge volts: 220-240V~50/60Hz
47 Pcs accessories
3 Pcs masonry drill bits
Packed by carrying case",30900,TOTAL,Power Tools
TIDLI20968,Brushless cordless impact drill,"Brushless motor
Voltage: 20V
No-load speed: 0-500/0-2000rpm
Max impact rate: 30000bpm
Max torque: 96Nm
Metal chuck
Chuck capacity: 13mm
Torque settings: 22+1+1
Mechanical 2-speed gear
Spindle lock function
Integrated LED work light
LED battery power indicator
Include:
2 Pcs 4.0Ah battery pack(TFBLI20021)
1 Pcs charger(TFCLI20411)
Charge volts: 220-240V~50/60Hz
3 Pcs wood flat drill bits(16.19.22mm)
3 Pcs masonry drill bits(5.6.8mm)
3 Pcs HSS drill bits(4.5.6mm)
2 Pcs 65mm impact screwdriver bits(PH2+PH2,PH2+SL6)
Packed by carrying case",43300,TOTAL,Power Tools
TIRLI2017-1,Cordless impact driver,"Voltage:20V, Brushless motor
Hex shank:6.35mm
No-load speed:0-1300/0-2300rpm
Impact rate:0-2000/0-3300bpm
Max torque:170NM
Battery and charger sold separately
Without Packing
(Part 1 of Li-ion Combo kit TOSLI2301510)",12600,TOTAL,Power Tools
TIRLI2023,Cordless impact driver,"Brushless motor
Voltage: 20V
Hex shank: 6.35mm
No-load speed: 0-2000/0-2400/0-2600rpm
Impact rate: 0-2100/0-2500/0-2900bpm
Max torque: 230Nm
Integrated LED work light
Include:
2 Pcs screwdriver bits
2 Pcs 2.0Ah battery pack(TFBLI20011)
1 Pcs charger(TFCLI2001)
Charge volts: 220-240V~50/60Hz 
Packed by carrying case",28000,TOTAL,Power Tools
TDSLI204281,Cordless drywall screwdriver,"Voltage: 20V
Bit type: 6.35mm(1/4"" )Hex
No-load speed: 0-4200rpm
Max screw diameter: 4.2mm
Include: 
1 Pcs 2.0Ah battery pack(TFBLI20011)
1 Pcs charger(TFCLI2001)
5 Pcs screwdriver bits
1 Pcs bit holder
Charge volts: 220-240V~50/60Hz 
Packed by carrying case",28000,TOTAL,Power Tools
TIWLI2001,Cordless impact wrench,"Brushless Motor
Voltage:20V
Square Drive:1/2""
No-load speed:0-1300/0-2100/min
Impcat rate:0-2000/0-3300bpm
Max.torque:300NM
20V Lithium-Ion 2.0Ah batteries
With 2pcs battery pack
With 1pc 1Hr charger
Charge volts:110V-240V~50/60Hz 
Integrated work light
LED battery power indicator
With 3pcs sockets(17 19 21mm)
Packed by canvas bag",29000,TOTAL,Power Tools
TIWLI2035,Cordless impact wrench,"Brushless motor
Square drive: 1/2""
No-load speed: 0-1600/0-1900/0-2300rpm
Impact rate: 0-2100/0-2500/0-2900bpm
Fastening torque: 350Nm
Nut-Busting torque: 450Nm
Integrated LED work light
Include:
1 Pcs 20V charger(TFCLI2001)
Charge volts: 220-240V~50/60Hz
2 Pcs 2.0Ah battery pack(TFBLI20011)
2 Pcs sockets(19,21mm)
Packed by carrying case",24900,TOTAL,Power Tools
TIWLI2040,Cordless impact wrench,"Brushless motor
Square drive: 1/2""
No-load speed: 0-1600/0-1900/0-2300rpm
Impact rate: 0-2100/0-2500/0-2900bpm
Fastening torque: 400Nm
Nut-Busting torque: 550Nm
Integrated LED work light
Include:
1 Pcs 20V charger(TFCLI2001)
Charge volts: 220-240V~50/60Hz
2 Pcs 2.0Ah battery pack(TFBLI20011)
3 Pcs sockets(17,19,21mm)
Packed by carrying case",31400,TOTAL,Power Tools
TIWLI2050,Cordless impact wrench,"Brushless motor
Voltage: 20V
Square drive: 1/2""
No-load speed: 0-1200/0-1800/0-2200rpm
Impact rate: 0-2400/0-2800/0-3300bpm
Fastening torque: 500Nm
Nut-Busting torque: 650Nm
Integrated work light
Include:
3 Pcs sockets(21,22,24mm)
2 Pcs 4.0Ah battery pack(TFBLI20021)
1 Pcs charger(TFCLI2001)
Charge volts:220-240V~50/60Hz 
Packed by carrying case",37600,TOTAL,Power Tools
TIWLI2085,Cordless impact wrench,"Brushless motor
Voltage:20V
Square drive:1/2""
No-load speed: 0-1600/0-2100/0-2400rpm
Impact rate: 0-1500/0-1800/0-2200bpm
Fastening torque:850Nm
Nut-Busting torque:1000Nm
Integrated LED work light
Include:
3 Pcs deep sockets(22,24,27mm)
2 Pcs 4.0Ah battery pack(TFBLI2002)
1 Pcs charger(TFCLI2001E)
Charge volts:220-240V~50/60Hz 
Packed by carrying case",49800,TOTAL,Power Tools
TIWLI20105,Cordless impact wrench,"Brushless motor
Voltage:20V
Square drive:3/4""
No-load speed: 0-1200/0-1600/0-2100rpm
Impact rate: 0-1800/0-2000/0-2200bpm
Fastening torque: 1050Nm
Nut-Busting torque: 1200Nm
Integrated LED work light
Include:
5 Pcs deep sockets(24,27,30,32,33mm)
1 Pcs belt clip
2 Pcs 5.0Ah battery pack(TFBLI20531)
1 Pcs charger(TFCLI20411)
Charge volts:220-240V~50/60Hz 
Packed by carrying case",69900,TOTAL,Power Tools
TIWLI20135,Cordless impact wrench,"Brushless motor
Voltage: 20V
Square drive: 3/4""
No-load speed: 0-900/0-1200/0-1800rpm
Impact rate: 0-1800/0-2000/0-2200bpm
Fastening torque: 1350Nm
Nut-Busting torque: 1900Nm
Integrated work light
Include:
2 Pcs 5.0Ah battery pack(TFBLI20531)
1 Pcs 4A charger(TFCLI20411)
3 Pcs sockets(27 30 32mm)
Charge volts:220-240V~50/60Hz 
Packed by plastic box",96000,TOTAL,Power Tools
TIWLI20236,Cordless impact driver&wrench,"Brushless motor
Voltage: 20V
Square drive: 1/2""
Hex shank: 6.35mm
No-load speed: 0-2000/0-2400/0-2600rpm
Impact rate: 0-2100/0-2500/0-2900bpm
Max torque: 230Nm
Integrated LED work light
3 Pcs sockets(17,19,21mm)
1 Pcs screwdriver bit
2 Pcs 2.0Ah battery pack(TFBLI20011)
1 Pcs charger(TFCLI2001)
Charge volts: 220-240V~50/60Hz 
Packed by carrying case",30100,TOTAL,Power Tools
TMGLI20011,Cordless grinder,"Voltage: 20V
No-load speed: 5000-33000rpm
Collet size: 3.2mm
Variable speed control
With 40pcs accessories include：
        5pcs cut off wheel
        10pcs sanding paper
        3pcs grinding wheel with shank
        2pcs sanding shank
        6pcs sanding band
        1pcs drill
        3pcs diamond bit 
        2pcs mandrel
        1pcs steel wire brush
        1pcs spanner
        1pcs polishing compound
        1pcs hss cutter
        1pcs flexible shaft
With 1pcs 2.0Ah battery pack(TFBLI2001)
With 1pcs charger(TFCLI2001)
Packed by color box",24900,TOTAL,Power Tools
TAGLI76012,Cordless mini cut-off tool,"Voltage: 20V
No-load speed: 19500rpm
Disc diameter: 76mm(3"")
Spindle thread: M6
Include:
4 Pcs  76mm abrasive metal cutting disc
2 Pcs  76mm abrasive metal grinding disc
1 Pcs 76mm wet diamond disc
1 Pcs HEX key
1 Pcs 2.0Ah battery pack(TFBLI20011)
1 Pcs charger(TFCLI2001)
Charge volts: 220-240V~50/60Hz
Packed by carrying case",22000,TOTAL,Power Tools
TAGLI20107-2,Cordless angle grinder,"Voltage:20V, Brushless motor
lithium-ion angle grinder(TAGLI20107)
No-load speed:3000/9000rpm
Disc diameter:100mm
Spindle thread:M10
Without Packing
Battery and charger sold separately
(Part 2 of Li-ion Combo kit TOSLI2301510)",16200,TOTAL,Power Tools
TAGLI261021,Cordless angle grinder,"Brushless motor
Voltage: 20V
Max input power: 900W
No-load speed: 3000/6000/9000rpm
Disc diameter: 100mm
Spindle thread: M10
Include:
1 Set abrasive metal cutting disc(5 Pcs)
1 Pcs 4.0Ah battery pack(TFBLI20021)
1 Pcs charger(TFCLI2001)
Charge volts: 220-240V~50/60Hz
Packed by color box",21800,TOTAL,Power Tools
TAGLI2210032,Cordless angle grinder,"Brushless Motor
Voltage:20V
Max input power: 1200W
No-load speed:3000/6000/9000rpm
Disc diameter: 100mm
Spindle thread: M10
Include:
1 Set abrasive metal cutting disc(10 Pcs)
2 Pcs 5.0Ah battery pack(TFBLI20531)
1 Pcs charger(TFCLI20411)
Charge volts: 220-240V~50/60Hz
Packed by carrying case",45300,TOTAL,Power Tools
TRHLI20168,Cordless rotary hammer,"Voltage:20V
No-load speed:0-850rpm
Impact rate:0-5100bpm
Impact energy:1.5J
Max drilling capacity:Φ16 in concrete
SDS plus chuck system
Integrated LED work light
Include:
3 Pcs drills
Packed by color box",15000,TOTAL,Power Tools
TRHLI201681,Cordless rotary hammer,"Voltage:20V
No-load speed:0-850rpm
Impact rate:0-5100bpm
Impact energy:1.5J
Max drilling capacity:Φ16 in concrete
SDS plus chuck system
Integrated LED work light
Include:
3 Pcs drills
1 Pcs 2.0Ah battery pack(TFBLI20011)
1 Pcs charger(TFCLI2001)
Charge volts: 220-240V~50/60Hz
Packed by carrying case",23900,TOTAL,Power Tools
TRHLI201881,Cordless rotary hammer,"Brushless motor
Voltage:20V
No-load speed:0-850rpm
Impact rate:0-5100bpm
Impact energy:1.8J
Max drilling capacity:Φ18 in concrete
SDS plus chuck system
Integrated LED work light
Include:
3 Pcs drills
1 Pcs 2.0Ah battery(TFBLI20011)
1 Pcs charge(TFCLI2001)
Charge volts: 220-240V~50/60Hz
Packed by carrying case",27000,TOTAL,Power Tools
TRHLI212282,Cordless rotary hammer,"Brushless motor
Voltage: 20V
No-load speed: 0-1100rpm
Impact rate: 0-5400bpm
Impact energy: 2.0J
Max.drilling capacity:
 Concrete: 22mm
 Steel: 13mm
 Wood: 28mm
SDS Plus chuck system
Integrated LED work light
Include:
3 Pcs drill bits(6,8,10mm)
1 Pcs chisel
2 Pcs 4.0Ah battery(TFBLI20021)
1 Pcs charge(TFCLI2001)
Charge volts: 220-240V~50/60Hz
Packed by carrying case",39100,TOTAL,Power Tools
TRHLI20228-3,Cordless rotary hammer,"Voltage:20V, Brushless motor
No-load speed:0-1100rpm
Impact rate:0-5000bpm
Single impact force:2.0J
Max drilling capacity: 26mm
Integrated work light, SDS plus chuck
With 3pcs drills and 1pcs chisel
Without Packing
(Part 3 of Li-ion Combo kit TOSLI2301510)",24100,TOTAL,Power Tools
TRHLI20228,Cordless rotary hammer,"Brushless motor
Voltage:20V
No-load speed:0-1100rpm
Impact rate:0-5000bpm
Impact energy:2.5J
Max.drilling capacity:
 Concrete: 26mm
 Steel: 13mm
 Wood: 30mm
SDS plus chuck system
Integrated LED work light
Include:
3 Pcs drills(6,8,10mm)
1 Pcs chisel
Battery and charger sold separately
Packed by color box",28000,TOTAL,Power Tools
TRHLI202682,Cordless rotary hammer,"Brushless motor
Voltage:20V
No-load speed:0-1100rpm
Impact rate:0-5000bpm
Impact energy:2.5J
Max.drilling capacity:
 Concrete: 26mm
 Steel: 13mm
 Wood: 30mm
SDS plus chuck system
Integrated LED work light
Include:
3 Pcs drills(6,8,10mm)
1 Pcs chisel
2 Pcs 4.0Ah battery pack(TFBLI20021)
1 Pcs charger(TFCLI2001)
Charge volts:220-240V~50/60Hz 
Packed by carrying case",40000,TOTAL,Power Tools
TRHLI202885,Cordless rotary hammer,"Brushless motor
Voltage: 20V
No-load speed: 0-930rpm
Impact rate: 0-4400bpm
Impact energy: 4.5J
Max.drilling capacity:
 Concrete: 28mm
 Steel: 13mm
 Wood: 40mm
SDS plus chuck system
Integrated LED work light
Include:
3 Pcs drill bits(8,10,12mm)
1 Pcs chisel
1 Pcs grease tube
1 Pcs spanner   
2 Pcs 5.0Ah battery(TFBLI20531)
1 Pcs charge(TFCLI2001)
Charge volts: 220-240V~50/60Hz
Packed by carrying case",65100,TOTAL,Power Tools
TSLI1402,Cordless circular saw,"Brushless motor
Voltage:20V
No-load speed:6300rpm
Blade diameter:140mm(5-1/2'')
Arbor size:20mm
Adjustable cutting depth
Adjustable bevel cutting
Cutting capacity:
45°degree:33mm
90°degree:50mm
Include:
1 Pcs 140mm blade
Battery and charger sold separately
Packed by color box",19400,TOTAL,Power Tools
TSLI1651,Cordless circular saw,"Voltage: 20V
No-load speed:4600rpm
Blade diameter:165mm
Cutting capacity:
  45° degree:38mm
  90° degree:55mm
Adjustable cutting depth
Adjustable bevel cutting
With 1pcs 165mm blade
Battery and charger not included
Packed by color box",24200,TOTAL,Power Tools
TSLI1851,Cordless circular saw,"Brushless motor
Voltage: 20V
No-load speed: 4800rpm
Blade diameter: 185mm(7-1/4'')
Arbor size:20mm
Cutting capacity:
45° degree: 45mm
90° degree: 65mm
Adjustable cutting depth
Adjustable bevel cutting
Include:
1 Pcs 185mm saw blade
Battery and charger sold separately
Packed by color box",25600,TOTAL,Power Tools
TJSLI8501,Cordless jig saw,"Voltage:20V
No-load speed:2400rpm
Cutting capacity:
  Metal：8mm
  Wood：80mm
With 5pcs blade
NO battery and charger included
Packed by color box",21000,TOTAL,Power Tools
TRSLI1152,Cordless reciprocating saw,"Voltage:20V
No-load speed:0-2800rpm
Cutting capacity:
        Metal:8mm
        Wood:115mm
With 1pcs metal saw blade
With 1pcs wood saw blade
Battery and charger sold separately
Packed by color box",23000,TOTAL,Power Tools
TRSLI1151,Cordless reciprocating saw,"Voltage:20V
No-load speed:0-2800/min
Cutting capacity:
        Metal:8mm
        Wood:115mm
With 2pcs sabre saw blade
NO battery and charger included
Packed by color box",23000,TOTAL,Power Tools
TRSLI2108,Cordless reciprocating saw,"Voltage:20V
No-load speed:0-2800rpm
Cutting capacity:
        Metal:12mm
        Wood:210mm
With 1pcs metal saw blade
With 1pcs wood saw blade
Battery and charger sold separately
Packed by color box",24500,TOTAL,Power Tools
TMLI2022,Cordless multi-tool,"Voltage: 20V
No-load speed: 5000-20000rpm
Oscillation angle: 3.2°
6 speed adjustment
Include:
1 Pc flexible scraper
1 Pcs cutting saw blade
1 Pcs segment saw blade
1 Pcs Hex key
1 Pcs sanding base
3 Pcs sanding paper
Battery and charger sold separately
Packed by color box",8800,TOTAL,Power Tools
TMLI20228,Cordless multi-tool,"Voltage: 20V
No-load speed: 5000-20000rpm
Oscillation angle: 3.2°
6 speed adjustment
Include:
1 Pc flexible scraper
1 Pcs cutting saw blade
1 Pcs segment saw blade
1 Pcs Hex key
1 Pcs sanding base
3 Pcs sanding paper
1 Pcs 2.0Ah battery pack(TFBLI20011)
1 Pcs charger(TFCLI2001)
Charge volts: 220-240V~50/60Hz 
Packed by carrying case",18500,TOTAL,Power Tools
TFSLI20311,Cordless finishing sander,"Brushless motor
Voltage: 20V
Bottom base: 90mmx180mm
No-load speed:13000rpm
Aluminum durable base
Include:
5 Pcs sand paper
1 Pcs 4.0Ah battery pack(TFBLI20021)
1 Pcs charger(TFCLI2001)
Charge volts:220-240V~50/60Hz 
Packed by color box",25900,TOTAL,Power Tools
TSHSLI2014,Cordless sheet sander,"Voltage:20V
No-load speed:12000rpm
Bottom size:110mmx100mm
Include:
5 Pcs sand paper
Packed by color box",8900,TOTAL,Power Tools
TROSLI2001,Cordless random orbit sander,"Voltage:20V
No-load speed:10000/min
Bottom size:125mm
With 5pcs sand papers
Battery and charger not included
Packed by color box",16300,TOTAL,Power Tools
TDSLI2051,Cordless palm sander,"Voltage:20V
No-load speed:13000/min
Bottom bass:125mm
With 3pcs sand papers_x000D_
Battery and charger not included_x000D_
Packed by color box",11000,TOTAL,Power Tools
TOPLI2025481,Cordless polisher,"Brushless motor
Voltage:  20V
No-load speed: 2500rpm
Polishing disc diameter : 254mm
Eccentric distance: 5mm
Include:
1 Pcs wool polishing bonnet
1 Pcs towel polishing bonnet
1 Pcs 2.0Ah battery pack(TFBLI20011)
1 Pcs charger(TFCLI2001)
Charge volts:220V-240V~50/60Hz 
Packed by color box",23900,TOTAL,Power Tools
TAPLI2015,Cordless polisher,"Brushless motor
Voltage:20V
No-load speed:2000-4500rpm
Polishing pad diameter:150mm
Variable speed control
1 Pcs polishing bonnet
Battery and charger sold separately
Packed by color box",27900,TOTAL,Power Tools
TAC15012,Polishing and grinding set,"12 pcs/set
Suitable for TAPLI2015
Diameter: 150mm
Include:
1 Pcs wool disc(100% wool)
1 Pcs foam buffing pad
10 Pcs sanding paper(3xP80,3xP20,2xP80,2xP240)
Packed by color box",3300,TOTAL,Power Tools
TAPLI2018,Cordless polisher,"Brushless motor
Voltage: 20V
No-load speed: 400-2500rpm
Polishing pad diameter: 180mm
Spindle thread: M14
Variable speed control
Include:
1 Pcs D-handle
1 Pcs hook&loop polishing pad
1 Pcs polishing bonnet
Battery and charger sold separately
Packed by color box",25300,TOTAL,Power Tools
TAPLI20181,Cordless polisher,"Brushless motor
Voltage: 20V
No-load speed: 400-2500rpm
Polishing pad diameter: 180mm
Spindle thread: M14
Variable speed control
Include:
1 Pcs D-handle
1 Pcs hook&loop polishing pad
1 Pcs polishing bonnet
1 Pcs 4.0Ah battery(TFBLI20021)
1 Pcs charger(TFCLI2001)
Charge volts: 220-240V~50/60Hz
Packed by canvas bag",37500,TOTAL,Power Tools
TAC18012,Polishing and grinding set,"12 pcs/set
Diameter: 180mm
Suitable for TAPLI2018
1 Pcs wool disc(100% wool)
1 Pcs foam buffing pad
10 Pcs sanding paper(3xP80,3xP20,2xP80,2xP240)
Packed by color box",3800,TOTAL,Power Tools
TBLI20065,Cordless heat gun,"Voltage:20V
Temperature:300/550°C
Airflow:100/200 L/min
Charge volts:220-240V~50/60Hz
Include:
1 Pcs 4.0Ah Battery pack (TFBLI20021)
1 Pcs charger (TFCLI2001)
1 Pcs reduction nozzle
1 Pcs reflector nozzle
1 Pcs flat nozzle
1 Pcs scraper
Packed by carrying case",24900,TOTAL,Power Tools
TBLI20035,Cordless heat gun,"Voltage:20V
Temperature:30-300℃/30-550°C
Airflow:100/200 L/min
Adjustable temperature with LCD display for precise control
Charge volts:220-240V~50/60Hz
Include:
1 Pcs 5.0Ah Battery pack (TFBLI2053)
1 Pcs charger (TFCLI2001E)
1 Pcs reduction nozzle
1 Pcs reflector nozzle
1 Pcs flat nozzle
1 Pcs scraper
Packed by carrying case",28900,TOTAL,Power Tools
TSILI2001,Cordless soldering iron,"Voltage:20V
Input power:40W
Preheat time:3~5minutes
Battery and charger sold separately
Packed by sliding card",4800,TOTAL,Welding & Soldering
TWTLI2018,Cordless plastic tube welding tools,"Voltage: 20V
Rated temperature: 0-320℃
Clamping size: 20mm,25mm,32mm
Include:
3 Pcs replacement heads
1 Pcs Hex key
Battery and charger sold separately
Packed by color box",7900,TOTAL,Welding & Soldering
TWTLI20182,Cordless plastic tube welding tools,"Voltage: 20V
Rated temperature: 0-320℃
Clamping size: 20mm,25mm,32mm
Include:
3 Pcs replacement heads
1 Pcs Hex key
2 Pcs 4.0Ah battery pack(TFBLI20021)
1 Pcs charger(TFCLI20411)
Charge volts:220V-240V~50/60Hz 
Packed by color box",25900,TOTAL,Welding & Soldering
TGGLI2010,Cordless grease gun,"Voltage: 20V
Pressure: 10,000 psi (690 bar)
Volume/Flow rate: 282g/min
Hose length: 30"" (76cm)
Tool weight: 3.45kg
Grease capacity: 16 oz Bulk (453 g)
14.5 oz Cartridge (411 g)
Battery and charger sold separately
Packed by color box",39800,TOTAL,Power Tools
TABLI200281,Cordless blower,"Voltage: 20V
No-load speed: 18000rpm
Max air volume: 2.7m³/min
Include:
1 Pcs 2.0Ah battery pack(TFBLI20011)
1 Pcs charger(TFCLI2001)
Charge volts: 220-240V~50/60Hz
Packed by color box",13700,TOTAL,Power Tools
TABLI20323,Cordless blower,"Voltage: 20V
No-load speed: 15000rpm
Average air volume: 8.5m3/min
Max. air speed: 115km/h
Battery and charger sold separately
Packed by color box",10900,TOTAL,Power Tools
TABLI2001,Cordless aspirator blower,"Voltage:20V
No-load speed:10000/12500/17000/min
Max.air volume:2.7m3/min
With 1pcs dust bag
Battery and charger not included
Packed by color box",11300,TOTAL,Power Tools
TABLI20428,Cordless blower,"Brushless Motor
Voltage:20V
No-load speed :18500rpm
Average air volume:8.5m3/min
Maximum air speed:144km/h
Variable speed control
Battery and charger sold separately
Packed by color box",21100,TOTAL,Power Tools
TABLI2003,Cordless aspirator blower,"Voltage:40V_x000D_
No-load speed :6000-11500/min_x000D_
Maximum air volume:600m3/h_x000D_
Maximum air speed:190km/h
With 1pcs dust bag_x000D_
Battery and charger sold separately_x000D_
Packed by color box",22900,TOTAL,Power Tools
TMXLI2001,Cordless mixer,"Voltage:20V
No-load speed:0-650rpm
Mixing pad thread:M14
Battery and charger not included
Packed by color box",28500,TOTAL,Kitchen Appliances
THSPP30502,Pressure sprayer,"5L
Safety pressure release valve
Handy carry strap
Strong Aluminum pump lever
Pressure:2.5BAR
1.2m length flexible hose
Stainless lance and plastic nozzle
ON/OFF trigger with trigger lock
Adjustable sprayer pattern mist to stream
Packed by color box",3200,TOTAL,Power Tools
THSPP41602,Knapsack sprayer,"16L
Y trigger with fiber glass lance
Pressure:4.5BAR
Adjustable nozzle from jet to mist
Large container specifically designed for spraying larger areas
Comfortable padded straps
Packed by color box",6600,TOTAL,Power Tools
THSPP42002,Knapsack sprayer,"20L
Y trigger with fiber glass lance
Pressure：4.5BAR
Adjustable nozzle from jet to mist
Large container specifically designed for spraying larger areas
Packed by color box",7400,TOTAL,Power Tools
